match_id,home_team,home_team_id,home_team_club_id,away_team,away_team_id,away_team_club_id,home_score,away_score,date
685580,Placer United ECNL B10,68833,3054,1974 Newark FC ECNL B10,81050,4342,2,2,2024-08-18
685504,San Juan SC ECNL B10,69483,88,1974 Newark FC ECNL B10,81050,4342,1,4,2024-08-25
685512,1974 Newark FC ECNL B10,81050,4342,Mustang SC ECNL B10,32428,69,0,2,2024-09-07
699989,Germantown Legends ECNL B10,83075,3589,Alabama FC ECNL B10,69019,18,0,3,2024-08-24
700013,Lobos Rush ECNL B10,82590,2235,Alabama FC ECNL B10,69019,18,1,1,2024-08-25
700019,Alabama FC ECNL B10,69019,18,Chattanooga Red Wolves SC ECNL B10,96436,3232,3,0,2024-09-07
700037,Alabama FC ECNL B10,69019,18,FC Alliance ECNL B10,69118,1693,2,2,2024-09-08
687489,Albion Hurricanes ECNL B10,48117,10,SAFC ECNL B10,81511,4304,0,0,2024-08-31
687543,Albion Hurricanes ECNL B10,48117,10,San Antonio City SC ECNL B10,69976,2519,0,0,2024-09-01
687585,Albion Hurricanes ECNL B10,48117,10,RISE SC ECNL B10,80367,1772,2,1,2024-09-08
685484,Association FC ECNL B10,80634,3065,River Island Surf ECNL B10,71303,2955,2,3,2024-08-24
685532,San Francisco Elite Academy ECNL B10,80574,1040,Association FC ECNL B10,80634,3065,0,0,2024-09-07
670678,NTH-NASA ECNL B10,69399,329,Atlanta Fire United ECNL B10,67126,14,1,2,2024-08-18
670774,United Futbol Academy ECNL B10,68839,3407,Atlanta Fire United ECNL B10,67126,14,0,0,2024-08-24
670642,GSA ECNL B10,68778,56,Atlanta Fire United ECNL B10,67126,14,2,2,2024-08-25
670518,Atlanta Fire United ECNL B10,67126,14,SC Surf ECNL B10,69221,3644,3,2,2024-09-08
688725,Beach FC ECNL B10,60063,16,Sporting California USA ECNL B10,69722,13,0,0,2024-09-07
704569,Beach FC (VA) ECNL B10,67857,628,NVA ECNL B10,69368,4369,3,2,2024-09-07
687495,BVBIA ECNL B10,66858,1771,OK Energy FC ECNL B10,62605,2133,2,3,2024-08-31
687537,BVBIA ECNL B10,66858,1771,Tulsa SC ECNL B10,66280,106,1,3,2024-09-01
687609,FC Dallas White ECNL B10,69544,47,BVBIA ECNL B10,66858,1771,1,4,2024-09-08
685488,COSC ECNL B10,33942,1470,Davis Legacy ECNL B10,69627,1425,3,1,2024-08-25
685536,Santa Clara Sporting ECNL B10,64799,2548,COSC ECNL B10,33942,1470,1,0,2024-09-08
670614,Concorde Fire Premier ECNL B10,68799,30,CESA Triumph ECNL B10,69002,380,4,3,2024-08-24
670578,Concorde Fire Platinum ECNL B10,68801,30,CESA Triumph ECNL B10,69002,380,5,0,2024-08-25
670550,CESA Triumph ECNL B10,69002,380,GSA ECNL B10,68778,56,1,2,2024-09-07
670546,CESA Triumph ECNL B10,69002,380,United Futbol Academy ECNL B10,68839,3407,3,1,2024-09-08
700001,Chattanooga Red Wolves SC ECNL B10,96436,3232,FC Alliance ECNL B10,69118,1693,0,4,2024-08-25
700043,Mississippi Rush United ECNL B10,81771,4327,Chattanooga Red Wolves SC ECNL B10,96436,3232,2,2,2024-09-08
690262,Columbia Premier SC ECNL B10,69797,2322,United PDX ECNL B10,69116,2536,0,3,2024-09-07
670582,Concorde Fire Platinum ECNL B10,68801,30,South Carolina United ECNL B10,69847,1689,7,1,2024-08-24
670610,Concorde Fire Premier ECNL B10,68799,30,South Carolina United ECNL B10,69847,1689,2,3,2024-08-25
670574,Concorde Fire Platinum ECNL B10,68801,30,Concorde Fire Premier ECNL B10,68799,30,2,1,2024-09-08
687597,Dallas Texans Academy ECNL B10,62051,37,Tulsa SC ECNL B10,66280,106,1,0,2024-09-08
687591,Dallas Texans ECNL B10,69514,37,OK Energy FC ECNL B10,62605,2133,1,7,2024-09-08
685520,MVLA ECNL B10,24504,294,Davis Legacy ECNL B10,69627,1425,0,0,2024-09-08
687501,DKSC ECNL B10,68922,35,Tulsa SC ECNL B10,66280,106,2,3,2024-08-31
687549,DKSC ECNL B10,68922,35,OK Energy FC ECNL B10,62605,2133,1,5,2024-09-01
687603,DKSC ECNL B10,68922,35,FC Dallas Red ECNL B10,69576,47,0,3,2024-09-08
690266,PacNW SC ECNL B10,68796,2331,Eastside FC ECNL B10,69452,398,1,2,2024-09-07
685496,Mustang SC ECNL B10,32428,69,El Camino Futbol Club Salinas ECNL B10,70362,4063,0,3,2024-08-25
685516,El Camino Futbol Club Salinas ECNL B10,70362,4063,Marin FC ECNL B10,62040,1585,1,2,2024-09-07
700025,Mississippi Rush United ECNL B10,81771,4327,FC Alliance ECNL B10,69118,1693,3,0,2024-09-07
687519,Lonestar SC Black ECNL B10,69672,62,FC Dallas Red ECNL B10,69576,47,1,4,2024-08-31
687525,Lonestar SC Red ECNL B10,69671,62,FC Dallas White ECNL B10,69544,47,2,1,2024-08-31
687567,Lonestar SC Black ECNL B10,69672,62,FC Dallas White ECNL B10,69544,47,0,2,2024-09-01
687573,Lonestar SC Red ECNL B10,69671,62,FC Dallas Red ECNL B10,69576,47,1,2,2024-09-01
687067,Florida Elite ECNL B10,68961,1353,FC Prime ECNL B10,61825,2329,1,1,2024-08-31
687085,Space Coast United ECNL B10,44616,1919,FC Prime ECNL B10,61825,2329,1,2,2024-09-01
687109,FC Prime ECNL B10,61825,2329,Florida Kraze ECNL B10,34968,379,2,4,2024-09-07
687115,FC Prime ECNL B10,61825,2329,FL Premier FC ECNL B10,69297,2731,0,0,2024-09-08
687507,FC Westlake ECNL B10,94602,3234,Solar SC Academy ECNL B10,82751,101,0,3,2024-08-31
687555,FC Westlake ECNL B10,94602,3234,Solar SC ECNL B10,59418,101,1,0,2024-09-01
687079,Florida Elite ECNL B10,68961,1353,Parkland SC ECNL B10,67272,3387,0,3,2024-09-01
687103,Supreme FC ECNL B10,44806,1925,Florida Elite ECNL B10,68961,1353,2,2,2024-09-07
687121,Palm Beach Gardens ECNL B10,46850,3109,Florida Elite ECNL B10,68961,1353,0,0,2024-09-08
687127,Parkland SC ECNL B10,67272,3387,Florida Kraze ECNL B10,34968,379,0,1,2024-09-08
687061,Space Coast United ECNL B10,44616,1919,FL Premier FC ECNL B10,69297,2731,1,4,2024-08-25
687097,Parkland SC ECNL B10,67272,3387,FL Premier FC ECNL B10,69297,2731,1,1,2024-09-07
700007,Germantown Legends ECNL B10,83075,3589,Tennessee SC ECNL B10,69454,1354,0,1,2024-08-25
700049,Tennessee SC ECNL B10,69454,1354,Germantown Legends ECNL B10,83075,3589,0,2,2024-09-08
691510,Gretna Elite Academy ECNL B10,69281,373,Sporting Iowa ECNL B10,69764,3483,5,2,2024-09-07
691518,Gretna Elite Academy ECNL B10,69281,373,VSA Rush ECNL B10,69155,3723,2,0,2024-09-08
670646,GSA ECNL B10,68778,56,NTH-NASA ECNL B10,69399,329,0,1,2024-08-24
670710,SC Surf ECNL B10,69221,3644,GSA ECNL B10,68778,56,2,3,2024-08-31
670738,South Carolina United ECNL B10,69847,1689,GSA ECNL B10,68778,56,0,10,2024-09-08
687513,HTX ECNL B10,68820,2258,Solar SC ECNL B10,59418,101,2,0,2024-08-31
687561,HTX ECNL B10,68820,2258,Solar SC Academy ECNL B10,82751,101,0,0,2024-09-01
688737,LA Breakers FC ECNL B10,60838,2289,Pateadores ECNL B10,68944,186,0,0,2024-09-07
688733,LV Heat Surf ECNL B10,48237,57,Rebels SC ECNL B10,69635,300,0,2,2024-09-07
688729,Legends FC San Diego ECNL B10,69041,39,San Diego Surf ECNL B10,48132,87,0,0,2024-09-07
700031,Tennessee SC ECNL B10,69454,1354,Lobos Rush ECNL B10,82590,2235,1,1,2024-09-07
687621,SAFC ECNL B10,81511,4304,Lonestar SC Black ECNL B10,69672,62,4,0,2024-09-08
699995,Mississippi Rush United ECNL B10,81771,4327,Tennessee SC ECNL B10,69454,1354,0,2,2024-08-24
685508,Santa Rosa United ECNL B10,69415,91,MVLA ECNL B10,24504,294,2,7,2024-08-25
670770,United Futbol Academy ECNL B10,68839,3407,NTH-NASA ECNL B10,69399,329,2,3,2024-08-25
670674,NTH-NASA ECNL B10,69399,329,SC Surf ECNL B10,69221,3644,3,0,2024-09-07
687091,Palm Beach Gardens ECNL B10,46850,3109,Space Coast United ECNL B10,44616,1919,3,1,2024-09-07
687073,Space Coast United ECNL B10,44616,1919,Parkland SC ECNL B10,67272,3387,0,3,2024-08-31
685500,Placer United ECNL B10,68833,3054,San Francisco Elite Academy ECNL B10,80574,1040,4,1,2024-08-24
685524,Placer United ECNL B10,68833,3054,San Juan SC ECNL B10,69483,88,3,0,2024-09-08
704575,Richmond United ECNL B10,69349,417,Skyline Elite ECNL B10,60154,3739,2,0,2024-09-07
687531,RISE SC ECNL B10,80367,1772,San Antonio City SC ECNL B10,69976,2519,0,0,2024-08-31
687579,RISE SC ECNL B10,80367,1772,SAFC ECNL B10,81511,4304,0,0,2024-09-01
685528,River Island Surf ECNL B10,71303,2955,Santa Rosa United ECNL B10,69415,91,0,0,2024-09-08
687615,San Antonio City SC ECNL B10,69976,2519,Solar SC Academy ECNL B10,82751,101,0,6,2024-09-08
685492,Marin FC ECNL B10,62040,1585,Santa Clara Sporting ECNL B10,64799,2548,3,4,2024-08-25
690270,Seattle United ECNL B10,62227,1643,XF ECNL Academy B10,62277,3476,0,2,2024-09-07
688745,West Coast FC ECNL B10,48879,113,Slammers FC ECNL B10,66723,96,0,0,2024-09-07
670742,South Carolina United ECNL B10,69847,1689,United Futbol Academy ECNL B10,68839,3407,3,2,2024-09-07
687133,Supreme FC ECNL B10,44806,1925,Space Coast United ECNL B10,44616,1919,3,3,2024-09-08
691522,Sporting Nebraska FC ECNL B10,68677,1726,Sporting Iowa ECNL B10,69764,3483,2,1,2024-09-08
691514,Sporting Nebraska FC ECNL B10,68677,1726,VSA Rush ECNL B10,69155,3723,0,1,2024-09-07
690258,United PDX ECNL B10,69116,2536,Washington Premier ECNL B10,69052,112,0,2,2024-08-25
690274,XF ECNL B10,62278,3476,Washington Premier ECNL B10,69052,112,0,0,2024-09-07
